CustomerID,Name,AnnualIncome,EmploymentLength,CreditScore,HomeOwnership,State,VerificationStatus
5385,Customer_23874743,34400.0,4.0,692,OWN,OR,Verified
5386,Customer_23825401,22000.0,8.0,722,RENT,NJ,Not Verified
5387,Customer_21211163,50100.0,10.0,687,RENT,CA,Verified
5388,Customer_21211249,62000.0,2.0,682,MORTGAGE,NC,Source Verified
5389,Customer_20752223,44902.0,10.0,692,RENT,OH,Source Verified
5390,Customer_20059726,40000.0,6.0,722,MORTGAGE,TX,Source Verified
5391,Customer_20721542,100000.0,2.0,692,RENT,CA,Not Verified
5392,Customer_17573081,87000.0,7.0,717,MORTGAGE,NM,Not Verified
5393,Customer_21500938,60000.0,0.0,677,MORTGAGE,VA,Source Verified
5394,Customer_23483271,46000.0,1.0,702,RENT,TX,Source Verified
5395,Customer_25236485,60000.0,10.0,697,MORTGAGE,OR,Verified
5396,Customer_18985961,132487.0,9.0,722,MORTGAGE,MD,Source Verified
5397,Customer_25927615,85000.0,8.0,687,MORTGAGE,CA,Not Verified
5398,Customer_21841407,65000.0,10.0,697,RENT,GA,Source Verified
5399,Customer_23953531,58672.0,2.0,722,MORTGAGE,TX,Not Verified
5400,Customer_25387804,150000.0,10.0,672,RENT,AZ,Source Verified
5401,Customer_20670931,47320.0,1.0,692,RENT,CA,Not Verified
5402,Customer_22372455,85000.0,10.0,667,RENT,NJ,Verified
5403,Customer_23112913,68000.0,10.0,697,RENT,CO,Verified
5404,Customer_21010964,80000.0,1.0,747,MORTGAGE,CO,Source Verified
5405,Customer_24455034,43955.0,,667,RENT,IL,Verified
5406,Customer_22361898,51744.0,1.0,677,RENT,MA,Source Verified
5407,Customer_17633124,34000.0,9.0,692,RENT,OK,Verified
5408,Customer_20801746,35000.0,3.0,662,RENT,MA,Source Verified
5409,Customer_20748880,45000.0,9.0,692,RENT,CA,Verified
5410,Customer_19136583,55000.0,5.0,682,RENT,IL,Source Verified
5411,Customer_21731112,40000.0,10.0,707,MORTGAGE,IL,Verified
5412,Customer_23603371,107000.0,10.0,667,MORTGAGE,NC,Source Verified
5413,Customer_21951231,84000.0,3.0,672,RENT,CA,Source Verified
5414,Customer_24846040,90000.0,4.0,667,MORTGAGE,NY,Source Verified
5415,Customer_22352810,90000.0,3.0,682,OWN,DE,Source Verified
5416,Customer_21110859,80000.0,4.0,692,OWN,TX,Not Verified
5417,Customer_20110303,43000.0,4.0,672,OWN,MS,Not Verified
5418,Customer_20801034,65000.0,10.0,662,MORTGAGE,WI,Source Verified
5419,Customer_18715098,49500.0,0.0,737,RENT,MN,Not Verified
5420,Customer_19426384,70000.0,10.0,767,MORTGAGE,IL,Not Verified
5421,Customer_11405989,78557.0,9.0,682,MORTGAGE,MI,Not Verified
5422,Customer_20809210,85000.0,6.0,667,MORTGAGE,TX,Not Verified
5423,Customer_22312584,44391.0,,687,RENT,IL,Verified
5424,Customer_20089190,29800.0,3.0,807,RENT,TN,Source Verified
5425,Customer_21220277,90000.0,10.0,687,OWN,LA,Verified
5426,Customer_19928187,47000.0,7.0,712,MORTGAGE,PA,Verified
5427,Customer_21150286,75000.0,0.0,662,RENT,WA,Not Verified
5428,Customer_21431311,100000.0,6.0,677,RENT,NJ,Verified
5429,Customer_23453168,120000.0,2.0,717,MORTGAGE,NJ,Verified
5430,Customer_22344522,61000.0,7.0,712,RENT,CA,Not Verified
5431,Customer_23925426,42000.0,10.0,697,RENT,MI,Not Verified
5432,Customer_20089077,47000.0,9.0,692,RENT,AL,Source Verified
5433,Customer_18645000,55000.0,1.0,722,RENT,CA,Source Verified
5434,Customer_24715397,68000.0,4.0,707,MORTGAGE,OH,Not Verified
5435,Customer_24035459,71500.0,3.0,702,MORTGAGE,CO,Not Verified
5436,Customer_23844075,125000.0,9.0,692,RENT,CA,Not Verified
5437,Customer_17724737,59600.0,3.0,707,RENT,FL,Source Verified
5438,Customer_20138593,65000.0,10.0,682,MORTGAGE,SC,Verified
5439,Customer_21410554,72000.0,10.0,702,MORTGAGE,OH,Verified
5440,Customer_25867275,60000.0,6.0,662,RENT,NC,Not Verified
5441,Customer_20749980,60500.0,1.0,677,MORTGAGE,FL,Not Verified
5442,Customer_21400692,30000.0,10.0,747,RENT,OR,Source Verified
5443,Customer_19996996,65000.0,7.0,667,OWN,SC,Not Verified
5444,Customer_20268251,60000.0,0.0,717,MORTGAGE,WI,Not Verified
5445,Customer_20700359,118000.0,9.0,702,MORTGAGE,PA,Verified
5446,Customer_23974434,85000.0,7.0,677,MORTGAGE,NC,Verified
5447,Customer_25286756,47000.0,3.0,662,MORTGAGE,WA,Not Verified
5448,Customer_25327743,55000.0,10.0,672,MORTGAGE,CA,Not Verified
5449,Customer_23945762,100000.0,4.0,697,RENT,MA,Not Verified
5450,Customer_22284327,110000.0,10.0,692,MORTGAGE,CA,Source Verified
5451,Customer_20378911,94500.0,1.0,692,MORTGAGE,FL,Not Verified
5452,Customer_24716954,75000.0,10.0,667,RENT,CT,Source Verified
5453,Customer_25316028,90000.0,10.0,662,OWN,OH,Source Verified
5454,Customer_20899418,100000.0,2.0,682,MORTGAGE,MA,Not Verified
5455,Customer_14117768,88000.0,10.0,702,OWN,TX,Source Verified
5456,Customer_11455104,90000.0,2.0,702,RENT,MD,Source Verified
5457,Customer_23955097,75000.0,3.0,682,MORTGAGE,CA,Verified
5458,Customer_20730481,109000.0,1.0,682,MORTGAGE,CA,Not Verified
5459,Customer_18484848,135000.0,10.0,677,MORTGAGE,CA,Source Verified
5460,Customer_19806844,85000.0,5.0,712,MORTGAGE,IL,Source Verified
5461,Customer_23954719,30160.0,2.0,672,MORTGAGE,NY,Not Verified
5462,Customer_21241566,25500.0,1.0,672,RENT,IN,Not Verified
5463,Customer_24815808,89500.0,,702,OWN,VA,Verified
5464,Customer_24755889,125000.0,10.0,757,MORTGAGE,GA,Not Verified
5465,Customer_19998020,60000.0,6.0,752,MORTGAGE,IN,Source Verified
5466,Customer_23944436,90000.0,10.0,802,RENT,NY,Source Verified
5467,Customer_20147999,104200.0,2.0,677,MORTGAGE,FL,Source Verified
5468,Customer_22221401,25000.0,1.0,717,RENT,AZ,Not Verified
5469,Customer_25386407,60000.0,4.0,707,RENT,NJ,Source Verified
5470,Customer_24676195,150000.0,4.0,732,MORTGAGE,MO,Verified
5471,Customer_21020678,51000.0,10.0,667,MORTGAGE,TX,Source Verified
5472,Customer_24636113,30036.0,10.0,662,RENT,FL,Source Verified
5473,Customer_22274266,39500.0,7.0,727,RENT,MA,Source Verified
5474,Customer_25156912,130000.0,10.0,702,MORTGAGE,TX,Verified
5475,Customer_15740454,60000.0,10.0,697,MORTGAGE,AZ,Source Verified
5476,Customer_25156593,55000.0,6.0,747,OWN,AL,Verified
5477,Customer_23834375,96000.0,10.0,692,MORTGAGE,TN,Verified
5478,Customer_21199980,35000.0,10.0,697,RENT,NJ,Not Verified
5479,Customer_20458937,115000.0,2.0,692,MORTGAGE,CT,Verified
5480,Customer_26348058,150000.0,0.0,707,RENT,CA,Not Verified
5481,Customer_23933503,130000.0,0.0,687,RENT,MA,Not Verified
5482,Customer_21380461,37000.0,10.0,702,OWN,CA,Not Verified
5483,Customer_24045081,100000.0,10.0,662,MORTGAGE,NJ,Not Verified
5484,Customer_22304641,125000.0,0.0,662,RENT,NJ,Source Verified
5485,Customer_22264383,137000.0,0.0,692,MORTGAGE,NC,Not Verified
5486,Customer_22454240,91000.0,2.0,707,MORTGAGE,IL,Source Verified
5487,Customer_24725826,79000.0,2.0,662,MORTGAGE,IN,Verified
5488,Customer_24024250,60000.0,4.0,662,RENT,SC,Verified
5489,Customer_24013860,60000.0,3.0,672,OWN,CA,Not Verified
5490,Customer_23563278,50000.0,6.0,692,RENT,CA,Not Verified
5491,Customer_19647073,82000.0,2.0,662,RENT,TX,Not Verified
5492,Customer_3667438,43000.0,3.0,717,RENT,CA,Source Verified
5493,Customer_22464370,96000.0,1.0,717,RENT,MN,Source Verified
5494,Customer_19918177,28000.0,,687,RENT,FL,Verified
5495,Customer_22443323,133000.0,1.0,802,MORTGAGE,MN,Source Verified
5496,Customer_19676848,22000.0,0.0,677,OWN,TX,Source Verified
5497,Customer_20538579,40000.0,3.0,662,RENT,CA,Source Verified
5498,Customer_20439011,50000.0,10.0,677,RENT,CA,Source Verified
5499,Customer_20109981,85000.0,6.0,687,MORTGAGE,VA,Not Verified
5500,Customer_20730403,45000.0,0.0,667,MORTGAGE,FL,Not Verified
5501,Customer_21041099,90000.0,4.0,717,RENT,NY,Not Verified
5502,Customer_14378348,113000.0,10.0,717,MORTGAGE,UT,Source Verified
5503,Customer_22782802,65790.0,9.0,807,MORTGAGE,SC,Not Verified
5504,Customer_20409081,88000.0,1.0,687,MORTGAGE,SC,Verified
5505,Customer_22404363,67400.0,10.0,667,MORTGAGE,CA,Source Verified
5506,Customer_22342915,80000.0,10.0,787,MORTGAGE,IL,Not Verified
5507,Customer_20869789,33280.0,0.0,687,RENT,MA,Source Verified
5508,Customer_19306398,65000.0,0.0,717,RENT,TX,Verified
5509,Customer_12398376,42000.0,5.0,662,RENT,FL,Not Verified
5510,Customer_20740694,80250.0,8.0,672,MORTGAGE,NJ,Verified
5511,Customer_24706295,170000.0,7.0,712,RENT,NY,Source Verified
5512,Customer_19918016,98000.0,8.0,782,RENT,NM,Verified
5513,Customer_19857743,65000.0,10.0,662,OWN,CA,Not Verified
5514,Customer_22301544,82000.0,10.0,732,MORTGAGE,NY,Source Verified
5515,Customer_20099090,65000.0,9.0,672,MORTGAGE,NY,Not Verified
5516,Customer_19617405,29390.0,,687,MORTGAGE,OH,Verified
5517,Customer_22441611,66000.0,7.0,722,MORTGAGE,IL,Verified
5518,Customer_20150169,33000.0,5.0,662,MORTGAGE,PA,Not Verified
5519,Customer_20811386,200000.0,7.0,672,MORTGAGE,TX,Verified
5520,Customer_20029584,150000.0,4.0,672,MORTGAGE,SC,Source Verified
5521,Customer_24174713,80000.0,6.0,782,MORTGAGE,NC,Not Verified
5522,Customer_21049489,52000.0,0.0,667,MORTGAGE,OH,Not Verified
5523,Customer_21090723,96000.0,4.0,787,MORTGAGE,CA,Not Verified
5524,Customer_21891181,72000.0,10.0,757,MORTGAGE,OR,Source Verified
5525,Customer_21341056,98100.0,9.0,682,MORTGAGE,UT,Source Verified
5526,Customer_15431252,65000.0,10.0,702,MORTGAGE,NY,Verified
5527,Customer_18485594,75000.0,6.0,697,MORTGAGE,VT,Not Verified
5528,Customer_19566874,177000.0,7.0,712,MORTGAGE,TX,Verified
5529,Customer_17634454,49000.0,1.0,677,RENT,MI,Not Verified
5530,Customer_14620794,92000.0,10.0,697,RENT,CA,Source Verified
5531,Customer_14538800,43000.0,10.0,667,OWN,KY,Source Verified
5532,Customer_16411277,94000.0,10.0,677,MORTGAGE,WA,Verified
5533,Customer_13317228,60000.0,10.0,777,MORTGAGE,PA,Not Verified
5534,Customer_19146367,69000.0,10.0,687,MORTGAGE,WA,Source Verified
5535,Customer_15309453,34500.0,3.0,687,MORTGAGE,TN,Not Verified
5536,Customer_13038359,108000.0,10.0,672,MORTGAGE,MI,Not Verified
5537,Customer_14929002,48000.0,0.0,692,RENT,PA,Verified
5538,Customer_18505158,106000.0,2.0,662,RENT,CA,Source Verified
5539,Customer_19476129,35000.0,10.0,667,MORTGAGE,MI,Not Verified
5540,Customer_17133602,36000.0,,712,MORTGAGE,FL,Verified
5541,Customer_13417837,108000.0,1.0,667,OWN,TX,Source Verified
5542,Customer_17594160,88000.0,2.0,707,RENT,CA,Not Verified
5543,Customer_15410835,82560.0,,727,MORTGAGE,AL,Verified
5544,Customer_17924115,12660.0,3.0,712,RENT,IL,Verified
5545,Customer_17984530,102000.0,0.0,717,MORTGAGE,MN,Source Verified
5546,Customer_18986041,50000.0,1.0,717,RENT,NY,Not Verified
5547,Customer_17593651,66700.0,5.0,772,MORTGAGE,MO,Source Verified
5548,Customer_19556220,42000.0,1.0,677,RENT,MS,Source Verified
5549,Customer_17724208,42500.0,10.0,757,OWN,MN,Not Verified
5550,Customer_17765379,59000.0,0.0,722,OWN,OR,Source Verified
5551,Customer_16062161,70000.0,7.0,712,RENT,AL,Not Verified
5552,Customer_14609714,75000.0,10.0,707,MORTGAGE,WA,Source Verified
5553,Customer_15701465,99610.0,7.0,717,MORTGAGE,NY,Verified
5554,Customer_15229193,32000.0,5.0,677,RENT,IL,Source Verified
5555,Customer_15580029,102000.0,10.0,717,MORTGAGE,MA,Verified
5556,Customer_15329746,59000.0,2.0,772,RENT,IL,Not Verified
5557,Customer_16452283,75000.0,4.0,672,MORTGAGE,CT,Not Verified
5558,Customer_19075467,84000.0,3.0,717,RENT,OH,Not Verified
5559,Customer_19126620,65000.0,1.0,667,MORTGAGE,VA,Not Verified
5560,Customer_13999020,36000.0,9.0,687,RENT,OR,Verified
5561,Customer_16672504,87000.0,10.0,702,OWN,IL,Source Verified
5562,Customer_11374971,38000.0,8.0,712,RENT,NY,Source Verified
5563,Customer_14609570,60000.0,3.0,682,MORTGAGE,AR,Not Verified
5564,Customer_13858185,90000.0,10.0,732,RENT,TX,Source Verified
5565,Customer_18334344,48500.0,7.0,697,RENT,NY,Not Verified
5566,Customer_14317894,70000.0,10.0,712,MORTGAGE,PA,Verified
5567,Customer_16513180,120000.0,0.0,682,MORTGAGE,MN,Not Verified
5568,Customer_18424505,78000.0,10.0,672,MORTGAGE,WA,Source Verified
5569,Customer_14869248,60000.0,4.0,697,MORTGAGE,MI,Not Verified
5570,Customer_15521468,119000.0,8.0,742,OWN,GA,Source Verified
5571,Customer_14690025,35000.0,8.0,722,RENT,CA,Source Verified
5572,Customer_17122734,77838.0,2.0,682,RENT,CA,Source Verified
5573,Customer_15771301,32000.0,2.0,702,RENT,RI,Source Verified
5574,Customer_15229871,46000.0,,682,RENT,CA,Source Verified
5575,Customer_17343180,42000.0,3.0,687,RENT,TX,Source Verified
5576,Customer_16452085,50000.0,2.0,667,MORTGAGE,IN,Source Verified
5577,Customer_8965338,65000.0,,667,RENT,OH,Source Verified
5578,Customer_19056672,68000.0,3.0,667,MORTGAGE,NY,Source Verified
5579,Customer_14620582,57000.0,10.0,717,MORTGAGE,OH,Not Verified
5580,Customer_17734098,60000.0,4.0,697,RENT,NY,Verified
5581,Customer_13117325,70500.0,3.0,717,MORTGAGE,IN,Not Verified
5582,Customer_15501262,105000.0,,677,RENT,CA,Verified
5583,Customer_14288477,100000.0,7.0,692,MORTGAGE,NJ,Source Verified
5584,Customer_14638033,320000.0,8.0,817,MORTGAGE,FL,Source Verified
5585,Customer_17413278,85000.0,10.0,747,MORTGAGE,HI,Not Verified
5586,Customer_19075869,40000.0,0.0,717,RENT,NJ,Source Verified
5587,Customer_19676215,32000.0,8.0,672,RENT,GA,Not Verified
5588,Customer_16482712,42000.0,,662,RENT,CA,Verified
5589,Customer_15430582,62500.0,2.0,722,RENT,MN,Source Verified
5590,Customer_15269358,35000.0,10.0,712,MORTGAGE,TX,Source Verified
5591,Customer_16952743,62000.0,10.0,752,MORTGAGE,NY,Source Verified
5592,Customer_17744070,60000.0,3.0,757,RENT,MA,Not Verified
5593,Customer_16343178,52000.0,2.0,687,MORTGAGE,MD,Verified
5594,Customer_12996276,38242.0,10.0,677,RENT,CA,Source Verified
5595,Customer_13867738,125000.0,10.0,757,MORTGAGE,NJ,Not Verified
5596,Customer_17874818,115000.0,0.0,672,MORTGAGE,MD,Source Verified
5597,Customer_17313244,34000.0,,687,OWN,OR,Verified
5598,Customer_13857666,32000.0,7.0,727,MORTGAGE,PA,Not Verified
5599,Customer_16272000,111565.0,10.0,672,MORTGAGE,OH,Not Verified
5600,Customer_12886203,57000.0,10.0,692,MORTGAGE,OH,Not Verified
5601,Customer_13898218,54500.0,0.0,682,OWN,AZ,Source Verified
5602,Customer_15419596,34500.0,10.0,672,MORTGAGE,GA,Verified
5603,Customer_19087745,140000.0,4.0,707,MORTGAGE,WY,Source Verified
5604,Customer_17293478,45000.0,10.0,687,MORTGAGE,PA,Source Verified
5605,Customer_18566208,70000.0,4.0,722,RENT,NY,Not Verified
5606,Customer_17714120,50000.0,10.0,702,RENT,NY,Verified
5607,Customer_17685287,90000.0,2.0,712,RENT,MA,Not Verified
5608,Customer_14478139,135000.0,3.0,667,OWN,WI,Source Verified
5609,Customer_15591383,40000.0,4.0,667,RENT,AZ,Not Verified
5610,Customer_15279960,39000.0,10.0,712,RENT,NY,Verified
5611,Customer_14509058,63000.0,10.0,682,RENT,PA,Source Verified
5612,Customer_13557311,72000.0,5.0,667,OWN,NY,Source Verified
5613,Customer_14177614,50000.0,3.0,677,RENT,MA,Verified
5614,Customer_14479956,75000.0,4.0,697,MORTGAGE,MA,Source Verified
5615,Customer_19055412,24000.0,4.0,717,RENT,NJ,Not Verified
5616,Customer_17654183,30000.0,0.0,677,RENT,NY,Source Verified
5617,Customer_13887752,145000.0,0.0,807,RENT,NY,Verified
5618,Customer_19326415,40000.0,0.0,667,MORTGAGE,GA,Source Verified
5619,Customer_16081623,19000.0,1.0,662,RENT,MN,Source Verified
5620,Customer_16382040,72000.0,10.0,667,MORTGAGE,CA,Not Verified
5621,Customer_19206506,37000.0,4.0,677,RENT,MA,Source Verified
5622,Customer_10824926,90000.0,1.0,762,MORTGAGE,CA,Verified
5623,Customer_16381954,110000.0,10.0,662,MORTGAGE,TX,Source Verified
5624,Customer_17733791,55000.0,4.0,677,RENT,CA,Source Verified
5625,Customer_15840900,120000.0,10.0,682,MORTGAGE,FL,Verified
5626,Customer_18494729,65000.0,0.0,702,MORTGAGE,MN,Not Verified
5627,Customer_16311580,67000.0,10.0,662,RENT,NH,Not Verified
5628,Customer_10105647,110000.0,3.0,717,MORTGAGE,CA,Not Verified
5629,Customer_15319666,55000.0,2.0,747,RENT,MA,Source Verified
5630,Customer_14490982,55000.0,10.0,672,RENT,WA,Source Verified
5631,Customer_15329620,90460.0,1.0,662,RENT,CA,Source Verified
5632,Customer_15550319,75000.0,10.0,702,MORTGAGE,CA,Verified
5633,Customer_17502953,94000.0,6.0,682,MORTGAGE,DE,Verified
5634,Customer_16141527,58000.0,10.0,717,MORTGAGE,CA,Source Verified
5635,Customer_18914868,30000.0,3.0,667,RENT,CA,Source Verified
5636,Customer_16532210,54590.0,2.0,662,RENT,NV,Source Verified
5637,Customer_14378465,65000.0,9.0,712,MORTGAGE,NC,Source Verified
5638,Customer_15260021,36480.0,4.0,687,RENT,GA,Source Verified
5639,Customer_14779015,46000.0,5.0,702,RENT,TX,Source Verified
5640,Customer_14257849,30000.0,2.0,682,RENT,VA,Verified
5641,Customer_14318038,52138.84,,677,RENT,MI,Verified
5642,Customer_17635544,120000.0,5.0,692,OWN,GA,Verified
5643,Customer_14908911,72000.0,10.0,727,MORTGAGE,TX,Source Verified
5644,Customer_16522105,68000.0,4.0,672,RENT,CA,Verified
5645,Customer_14588731,135000.0,10.0,682,MORTGAGE,TX,Verified
5646,Customer_7372092,46000.0,2.0,722,RENT,OH,Source Verified
5647,Customer_16261287,50000.0,6.0,682,OWN,IL,Verified
5648,Customer_15411163,88000.0,9.0,677,MORTGAGE,CT,Verified
5649,Customer_15950814,85000.0,1.0,687,MORTGAGE,TX,Source Verified
5650,Customer_17492976,56000.0,10.0,672,MORTGAGE,NM,Not Verified
5651,Customer_14468047,84000.0,3.0,687,MORTGAGE,TN,Verified
5652,Customer_17192816,59600.0,3.0,777,MORTGAGE,IL,Source Verified
5653,Customer_13467414,46000.0,10.0,667,OWN,TN,Source Verified
5654,Customer_14640715,42000.0,0.0,727,RENT,AZ,Verified
5655,Customer_18495457,50000.0,1.0,692,OWN,NJ,Not Verified
5656,Customer_17715392,53148.0,7.0,672,RENT,WA,Not Verified
5657,Customer_18945633,25000.0,2.0,737,RENT,NY,Not Verified
5658,Customer_17813786,60000.0,10.0,702,RENT,CA,Not Verified
5659,Customer_14628371,42000.0,10.0,677,RENT,WA,Verified
5660,Customer_15621122,23232.0,10.0,662,RENT,FL,Source Verified
5661,Customer_19136790,72000.0,10.0,722,RENT,TX,Source Verified
5662,Customer_13508217,50000.0,3.0,667,RENT,LA,Source Verified
5663,Customer_15179325,98000.0,3.0,677,OWN,CA,Verified
5664,Customer_13848024,30000.0,10.0,677,MORTGAGE,WI,Not Verified
5665,Customer_14619581,67000.0,10.0,737,MORTGAGE,FL,Verified
5666,Customer_15369321,89000.0,10.0,677,MORTGAGE,TX,Source Verified
5667,Customer_18845600,35000.0,6.0,687,RENT,CO,Source Verified
5668,Customer_19185395,58000.0,7.0,677,RENT,CA,Source Verified
5669,Customer_18314280,50000.0,10.0,757,MORTGAGE,TN,Not Verified
5670,Customer_15691440,60000.0,7.0,697,RENT,NY,Verified
5671,Customer_16612115,74000.0,5.0,697,OWN,CA,Not Verified
5672,Customer_14560082,109000.0,3.0,717,MORTGAGE,TX,Verified
5673,Customer_18505589,140000.0,4.0,692,MORTGAGE,CA,Not Verified
5674,Customer_19096598,125000.0,4.0,672,RENT,CT,Source Verified
5675,Customer_15390400,90000.0,10.0,697,MORTGAGE,DE,Source Verified
5676,Customer_13998973,58092.0,7.0,682,MORTGAGE,TX,Not Verified
5677,Customer_14748812,112000.0,10.0,692,MORTGAGE,GA,Verified
5678,Customer_18886087,36000.0,3.0,682,RENT,NV,Verified
5679,Customer_15299590,58000.0,10.0,677,RENT,CA,Verified
5680,Customer_14328320,70000.0,10.0,717,MORTGAGE,MO,Verified
5681,Customer_13717379,15000.0,,707,OWN,MN,Verified
5682,Customer_17714390,83000.0,5.0,772,MORTGAGE,IL,Verified
5683,Customer_15661527,78000.0,10.0,697,MORTGAGE,PA,Not Verified
5684,Customer_15219230,87600.0,5.0,687,MORTGAGE,MN,Source Verified
5685,Customer_18916258,70000.0,9.0,707,OWN,CA,Source Verified
5686,Customer_14408325,64000.0,10.0,667,MORTGAGE,CO,Verified
5687,Customer_17754019,165000.0,2.0,667,RENT,VA,Verified
5688,Customer_14558064,30000.0,0.0,667,OWN,TX,Verified
5689,Customer_15269684,61000.0,10.0,677,RENT,WA,Not Verified
5690,Customer_18926146,127000.0,10.0,707,MORTGAGE,NC,Verified
5691,Customer_18785189,55000.0,5.0,672,RENT,NY,Source Verified
5692,Customer_15380554,80000.0,10.0,802,MORTGAGE,TX,Not Verified
5693,Customer_18945649,41000.0,10.0,682,RENT,CA,Source Verified
5694,Customer_16533375,128749.0,9.0,667,MORTGAGE,TX,Verified
5695,Customer_19056626,70000.0,8.0,757,MORTGAGE,PA,Verified
5696,Customer_14659355,85000.0,7.0,707,MORTGAGE,OH,Source Verified
5697,Customer_18976342,60000.0,5.0,677,RENT,CA,Source Verified
5698,Customer_16091945,45000.0,6.0,667,RENT,NY,Not Verified
5699,Customer_15820854,38000.0,2.0,687,MORTGAGE,MO,Source Verified
5700,Customer_14570811,52000.0,10.0,712,MORTGAGE,MI,Source Verified
5701,Customer_19166839,60000.0,0.0,687,RENT,CO,Source Verified
5702,Customer_17163172,31000.0,9.0,667,RENT,FL,Source Verified
5703,Customer_15631219,105000.0,2.0,702,MORTGAGE,CA,Source Verified
5704,Customer_17715025,60000.0,2.0,742,RENT,WA,Not Verified
5705,Customer_15782034,60000.0,3.0,672,OWN,NY,Source Verified
5706,Customer_16483228,90000.0,6.0,687,OWN,NJ,Source Verified
5707,Customer_17423372,58000.0,3.0,697,MORTGAGE,AZ,Not Verified
5708,Customer_18604601,64500.0,3.0,662,RENT,MD,Source Verified
5709,Customer_17743609,118000.0,2.0,692,MORTGAGE,TX,Source Verified
5710,Customer_19166963,25248.0,10.0,667,RENT,NY,Source Verified
5711,Customer_17582792,80000.0,10.0,707,MORTGAGE,TX,Source Verified
5712,Customer_13418504,60000.0,2.0,747,MORTGAGE,TX,Not Verified
5713,Customer_17553259,48000.0,5.0,682,MORTGAGE,CO,Source Verified
5714,Customer_15289946,39000.0,2.0,667,MORTGAGE,TX,Not Verified
5715,Customer_14288257,40000.0,3.0,667,RENT,FL,Source Verified
5716,Customer_16372597,56000.0,10.0,697,RENT,FL,Verified
5717,Customer_9219583,24000.0,7.0,707,OWN,CA,Verified
5718,Customer_14468851,53000.0,7.0,687,RENT,CA,Verified
5719,Customer_18495518,37500.0,1.0,712,RENT,GA,Not Verified
5720,Customer_14618926,150000.0,10.0,672,MORTGAGE,CA,Verified
5721,Customer_15159205,60000.0,10.0,662,RENT,WA,Source Verified
5722,Customer_16491320,43000.0,1.0,707,OWN,NH,Not Verified
5723,Customer_14438397,64600.0,,687,RENT,PA,Verified
5724,Customer_16862554,97760.0,1.0,677,MORTGAGE,CA,Source Verified
5725,Customer_13057632,43000.0,10.0,697,RENT,VA,Source Verified
5726,Customer_15300441,104000.0,10.0,712,MORTGAGE,TX,Not Verified
5727,Customer_16471848,55000.0,2.0,682,RENT,MA,Source Verified
5728,Customer_15440574,105000.0,2.0,697,MORTGAGE,MI,Source Verified
5729,Customer_13887537,95000.0,10.0,697,RENT,MN,Verified
5730,Customer_14939150,75000.0,3.0,667,RENT,DE,Source Verified
5731,Customer_15290761,200000.0,10.0,677,MORTGAGE,VA,Verified
5732,Customer_18715545,60000.0,9.0,662,MORTGAGE,IL,Not Verified
5733,Customer_14358099,140000.0,8.0,702,MORTGAGE,MD,Source Verified
5734,Customer_14428070,75000.0,3.0,692,RENT,NY,Source Verified
5735,Customer_16391414,84900.0,5.0,662,MORTGAGE,MS,Source Verified
5736,Customer_14588522,95000.0,10.0,667,RENT,AR,Source Verified
5737,Customer_13647708,30000.0,10.0,712,RENT,NY,Not Verified
5738,Customer_17293294,70000.0,4.0,672,MORTGAGE,GA,Source Verified
5739,Customer_14699058,45000.0,5.0,697,RENT,NY,Source Verified
5740,Customer_14929126,91000.0,10.0,727,MORTGAGE,VA,Source Verified
5741,Customer_12946471,96000.0,6.0,697,MORTGAGE,MD,Source Verified
5742,Customer_19176520,119000.0,10.0,712,MORTGAGE,TX,Source Verified
5743,Customer_15630822,65000.0,7.0,677,RENT,MO,Verified
5744,Customer_16282063,53000.0,2.0,677,MORTGAGE,MN,Not Verified
5745,Customer_16422392,71000.0,4.0,672,MORTGAGE,NJ,Not Verified
5746,Customer_16192151,19200.0,0.0,752,RENT,MD,Verified
5747,Customer_11406254,78355.0,7.0,702,MORTGAGE,NV,Source Verified
5748,Customer_12735990,91439.0,10.0,692,MORTGAGE,FL,Source Verified
5749,Customer_13488766,83000.0,6.0,727,RENT,PA,Verified
5750,Customer_11698210,65000.0,10.0,687,RENT,MA,Source Verified
5751,Customer_11074743,65000.0,10.0,692,RENT,MN,Verified
5752,Customer_10784701,26000.0,10.0,697,RENT,TN,Verified
5753,Customer_12956984,46000.0,6.0,712,MORTGAGE,NY,Source Verified
5754,Customer_10121852,120000.0,3.0,667,RENT,CA,Source Verified
5755,Customer_13226790,105000.0,6.0,772,MORTGAGE,FL,Source Verified
5756,Customer_11434796,75000.0,1.0,677,MORTGAGE,MI,Source Verified
5757,Customer_10548709,94000.0,1.0,667,MORTGAGE,CA,Not Verified
5758,Customer_11284833,40000.0,1.0,667,RENT,CA,Not Verified
5759,Customer_12396054,118000.0,3.0,672,MORTGAGE,NY,Verified
5760,Customer_13457817,75000.0,1.0,697,RENT,AR,Source Verified
5761,Customer_12459047,230000.0,1.0,687,MORTGAGE,NY,Verified
5762,Customer_10675352,101000.0,10.0,712,MORTGAGE,NV,Verified
5763,Customer_12667196,60000.0,9.0,692,MORTGAGE,OH,Source Verified
5764,Customer_11368048,58000.0,3.0,672,RENT,NC,Not Verified
5765,Customer_12955599,53000.0,2.0,677,RENT,NC,Source Verified
5766,Customer_12965925,38000.0,0.0,672,RENT,MD,Source Verified
5767,Customer_13127507,140000.0,10.0,662,MORTGAGE,IL,Source Verified
